ureC,ureB,ureA,urease_accessory_count,CA_any,CA_alpha,CA_beta,CA_gamma,urease_core_complete,urease_operon_single_contig,ureC_plus_CA_single_contig,MICP_gene_complete,cluster_rep,catalog,Lineage,Genome_type,Completeness,Contamination
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304450,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp017427185,MAG,92.14,0.58
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000304452,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Weimeria;s__Weimeria sp902803645,MAG,87.66,0.58
0,0,1,0,1,0,0,1,0,0,0,0,MGYG000304453,sheep-rumen,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__UBA2810;s__UBA2810 sp900317945,MAG,93.87,0.24
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304454,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp024692565,MAG,77.96,1.31
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304455,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp002371785,MAG,100.0,0.73
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304456,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp900319245,MAG,89.21,1.89
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304457,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella bryantii,MAG,99.93,0.85
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000304458,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp017635615,MAG,66.89,3.22
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304460,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp946183625,MAG,73.99,2.42
1,1,1,4,0,0,0,0,1,1,0,0,MGYG000304464,sheep-rumen,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp017392945,MAG,93.21,2.72
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304465,sheep-rumen,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__RUG12372;s__RUG12372 sp946183785,MAG,100.0,0.96
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304466,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__FB2012;s__FB2012 sp902797485,MAG,99.5,1.95
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304468,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA3839;s__UBA3839 sp002350855,MAG,63.05,1.61
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304470,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA4363;s__UBA4363 sp946183755,MAG,90.62,1.27
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000304471,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp900321605,MAG,83.45,0.52
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304472,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp946183715,MAG,83.88,3.65
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304473,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__RUG472;s__RUG472 sp946183765,MAG,70.83,1.85
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304475,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__F23-D06;s__F23-D06 sp934699095,MAG,78.5,0.07
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304477,sheep-rumen,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA2883;s__UBA2883 sp946183815,MAG,82.27,0.19
1,1,1,4,1,0,0,1,1,1,0,1,MGYG000304478,sheep-rumen,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp900142545,MAG,74.51,4.02
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000304479,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp946183915,MAG,99.85,0.03
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000304480,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp002371985,MAG,99.4,1.97
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304481,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp017400455,MAG,78.87,2.57
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304482,sheep-rumen,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter succinogenes_A,MAG,99.99,1.41
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000304484,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__F23-D06;s__F23-D06 sp900315245,MAG,93.02,0.63
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304485,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp017454355,MAG,99.95,1.34
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304486,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp900317325,MAG,85.73,4.09
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000304487,sheep-rumen,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp946183925,MAG,81.02,2.6
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304488,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp946183985,MAG,76.98,0.93
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000304489,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp902762355,MAG,83.99,0.35
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304491,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola sp902800795,MAG,95.0,0.36
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000304492,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp946183895,MAG,71.01,1.8
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304495,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp946184025,MAG,68.37,2.77
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304497,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp902797655,MAG,92.96,0.96
1,1,1,4,1,0,0,1,1,1,0,1,MGYG000304498,sheep-rumen,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900316375,MAG,95.27,0.48
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304499,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900316205,MAG,77.67,0.95
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304500,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp017508965,MAG,80.98,1.53
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304502,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp946184125,MAG,93.63,1.99
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304503,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6382;s__UBA6382 sp902788275,MAG,89.67,0.48
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304504,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp946184165,MAG,67.5,0.59
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000304505,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp946184195,MAG,64.29,0.95
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304506,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA2918;s__UBA2918 sp017471185,MAG,81.6,1.74
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304507,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp946184215,MAG,78.39,1.29
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304510,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus flavefaciens_E,MAG,84.56,2.19
1,1,1,4,1,0,0,1,1,1,0,1,MGYG000304512,sheep-rumen,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp900215325,MAG,95.5,1.76
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304513,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG762;s__RUG762 sp946184295,MAG,94.54,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304514,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp946184255,MAG,58.25,1.65
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304517,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp900322105,MAG,83.86,1.21
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000304518,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp002351925,MAG,74.42,0.07
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304519,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Porcincola;s__Porcincola sp902799015,MAG,84.02,2.82
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000304520,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1248;s__UBA1248 sp902784545,MAG,58.5,0.08
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304521,sheep-rumen,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__Enteromonas;s__Enteromonas sp900317295,MAG,95.03,0.03
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000304522,sheep-rumen,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatocola;s__Scatocola sp946184595,MAG,81.48,0.85
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304523,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp946184615,MAG,79.06,0.16
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304525,sheep-rumen,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A sp946184425,MAG,93.0,1.3
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000304526,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902789175,MAG,70.31,1.22
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304528,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp902784855,MAG,86.82,1.79
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304529,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2912;s__UBA2912 sp946184675,MAG,87.03,0.64
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304530,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdiplasma;s__Merdiplasma sp902802515,MAG,98.89,0.27
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304531,sheep-rumen,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__RUG12372;s__RUG12372 sp900321035,MAG,99.96,1.28
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304537,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA3855;s__UBA3855 sp902767115,MAG,89.05,1.12
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304539,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG592;s__RUG592 sp902761025,MAG,69.61,0.05
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000304540,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp017402895,MAG,94.18,0.49
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304541,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900318955,MAG,98.37,1.07
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304542,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp946184695,MAG,91.62,0.16
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304543,sheep-rumen,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp900316465,MAG,75.72,1.79
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000304544,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella muciniphila,MAG,66.83,0.63
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304545,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp900315465,MAG,67.2,1.08
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304548,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp946540735,MAG,99.98,0.05
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304549,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp902761475,MAG,94.13,0.81
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304550,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAMHGU01;s__CAMHGU01 sp946184715,MAG,85.94,0.05
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304553,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900318915,MAG,80.4,1.97
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304556,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp017501495,MAG,71.93,0.33
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000304558,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA6987;s__UBA6987 sp902789555,MAG,56.41,0.05
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304559,sheep-rumen,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp946184925,MAG,99.26,3.06
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304560,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902775075,MAG,65.5,2.93
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304562,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp017446765,MAG,87.6,0.19
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304564,sheep-rumen,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Quinella;s__Quinella sp017534385,MAG,98.58,2.77
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304565,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900319305,MAG,58.97,0.81
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000304570,sheep-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp946411565,MAG,86.56,0.26
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000304572,sheep-rumen,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__RUG039;s__RUG039 sp900314875,MAG,93.52,0.08
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000304573,sheep-rumen,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA9783;g__UBA3222;s__UBA3222 sp017958565,MAG,90.4,0.02
